,visibility,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,weather.id,weather.main,weather.description,city_name,sys.type,sys.id,rain.1h
13076,10000.0,124.6764,6.6925,26.01,26.01,26.01,26.01,1008.0,88.0,1008.0,1002.0,1.51,78.0,3.0,98.0,804.0,Clouds,overcast clouds,Tacurong,1.4955972752948994,1015018.9393586975,2.3390538143110584
13077,10000.0,120.9337,14.1059,24.09,24.59,23.68,25.87,1010.0,78.0,1010.0,938.0,3.46,83.0,8.02,48.0,802.0,Clouds,scattered clouds,Tagaytay City,2.0,2084056.0,2.3390538143110584
13078,10000.0,121.0792,14.5243,29.25,32.89,27.84,30.04,1011.0,68.0,1011.5388596412956,1003.3290800392612,4.47,104.0,4.92,20.0,801.0,Clouds,few clouds,Taguig,2.0,2083945.0,2.3390538143110584
13079,10000.0,122.9226,14.1343,25.93,26.75,25.93,25.93,1010.0,83.0,1010.0,1009.0,4.27,16.0,6.6,95.0,804.0,Clouds,overcast clouds,Talisay,1.4955972752948994,1015018.9393586975,2.3390538143110584
13080,10000.0,121.1498,14.0863,27.29,30.62,26.88,29.08,1010.0,82.0,1010.0,993.0,2.94,72.0,6.66,41.0,802.0,Clouds,scattered clouds,Tanauan,2.0,2084056.0,2.3390538143110584
13081,10000.0,126.1986,9.0783,27.03,30.5,27.03,27.03,1009.0,87.0,1009.0,1008.0,1.63,135.0,2.08,9.0,800.0,Clear,clear sky,Tandag,1.4955972752948994,1015018.9393586975,2.3390538143110584
13082,10000.0,122.9306,10.6339,26.58,26.58,26.58,26.58,1009.0,88.0,1009.0,1008.0,4.45,40.0,6.36,100.0,804.0,Clouds,overcast clouds,Tangub,1.4955972752948994,1015018.9393586975,2.3390538143110584
13083,10000.0,123.1583,9.5153,29.01,36.01,29.01,29.01,1009.0,88.0,1009.0,1008.0,1.1,3.0,2.61,37.0,802.0,Clouds,scattered clouds,Tanjay,1.0,8185.0,2.3390538143110584
13084,10000.0,120.5986,15.4889,30.6,36.0,30.6,30.6,1009.0,68.0,1009.0,1004.0,0.85,133.0,2.63,28.0,802.0,Clouds,scattered clouds,Tarlac City,1.0,8152.0,2.3390538143110584
13085,10000.0,121.5911,14.0289,25.5,26.4,25.5,25.5,1011.0,88.0,1011.0,988.0,3.19,32.0,7.29,39.0,802.0,Clouds,scattered clouds,Tayabas,2.0,2011004.0,2.3390538143110584
13086,10000.0,123.6333,10.3833,29.05,36.05,28.33,29.05,1009.0,87.0,1009.0,1009.0,3.35,7.0,4.16,83.0,803.0,Clouds,broken clouds,Toledo City,1.0,8187.0,2.3390538143110584
13087,10000.0,121.7269,17.6131,24.32,25.11,24.32,24.32,1011.0,88.0,1011.0,1008.0,2.73,347.0,4.83,99.0,804.0,Clouds,overcast clouds,Tuguegarao,1.4955972752948994,1015018.9393586975,2.3390538143110584
13088,10000.0,120.5711,15.9761,25.79,26.44,25.79,25.79,1009.0,77.0,1009.0,1006.0,2.34,334.0,4.11,26.0,802.0,Clouds,scattered clouds,Urdaneta,1.4955972752948994,1015018.9393586975,2.3390538143110584
13089,10000.0,124.5725,11.1089,26.01,26.01,26.01,26.01,1009.0,91.0,1009.0,1005.0,0.84,73.0,1.05,100.0,804.0,Clouds,overcast clouds,Valencia,1.4955972752948994,1015018.9393586975,2.3390538143110584
13090,10000.0,120.9667,14.7,29.48,33.6,27.8,29.99,1011.0,69.0,1011.5388596412956,1003.3290800392612,4.47,77.0,11.18,63.0,803.0,Clouds,broken clouds,Valenzuela,2.0,2008256.0,2.3390538143110584
13091,10000.0,123.0778,10.9,26.93,30.34,26.93,26.93,1009.0,88.0,1009.0,1007.0,4.32,55.0,6.25,100.0,804.0,Clouds,overcast clouds,Victorias,1.4955972752948994,1015018.9393586975,2.3390538143110584
13092,10000.0,120.3869,17.5747,26.04,26.04,26.04,26.04,1010.0,77.0,1010.0,1008.0,0.33,331.0,1.79,62.0,803.0,Clouds,broken clouds,Vigan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13093,10000.0,122.0696,6.9135,27.99,32.54,27.99,27.99,1008.0,83.0,1011.5388596412956,1003.3290800392612,2.57,80.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Zamboanga City,1.0,8169.0,2.3390538143110584
13094,10000.0,119.9811,16.1561,25.84,26.49,25.84,25.84,1012.0,77.0,1012.0,1009.0,2.77,6.0,3.4,63.0,803.0,Clouds,broken clouds,Alaminos,1.4955972752948994,1015018.9393586975,2.3390538143110584
13095,10000.0,120.5833,15.15,27.25,29.68,27.25,27.25,1012.0,74.0,1011.5388596412956,1003.3290800392612,2.06,220.0,4.517028376466673,75.0,803.0,Clouds,broken clouds,Angeles City,1.0,8152.0,2.3390538143110584
13096,10000.0,121.19,15.6181,23.49,24.01,23.49,23.49,1012.0,81.0,1012.0,1003.0,1.64,55.0,1.62,14.0,801.0,Clouds,few clouds,Antipolo,1.4955972752948994,1015018.9393586975,2.3390538143110584
13097,10000.0,123.5085,12.2285,25.48,26.54,25.48,25.48,1011.0,94.0,1011.0,1010.0,2.84,21.0,4.92,100.0,804.0,Clouds,overcast clouds,Bacolod,1.4955972752948994,1015018.9393586975,2.3390538143110584
13098,10000.0,120.929,14.459,27.91,31.58,27.8,28.43,1011.0,78.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Bacoor,2.0,2005706.0,2.3390538143110584
13099,10000.0,122.8333,10.5333,27.1,30.58,27.1,27.1,1010.0,86.0,1010.0,1009.0,4.9,22.0,6.92,100.0,804.0,Clouds,overcast clouds,Bago City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13100,10000.0,120.5931,16.4164,15.49,15.29,15.49,15.49,1013.0,84.0,1013.0,854.0,1.84,99.0,1.72,100.0,804.0,Clouds,overcast clouds,Baguio,1.4955972752948994,1015018.9393586975,2.3390538143110584
13101,10000.0,123.1228,9.5911,27.99,34.43,27.99,27.99,1011.0,94.0,1011.0,1009.0,1.63,70.0,1.62,100.0,804.0,Clouds,overcast clouds,Bais,1.0,8185.0,2.3390538143110584
13102,10000.0,120.5361,14.6761,27.03,29.71,27.03,28.4,1012.0,79.0,1012.0,1011.0,2.32,113.0,3.62,97.0,804.0,Clouds,overcast clouds,Balanga,1.0,8151.0,2.3390538143110584
13103,10000.0,120.5649,18.0554,25.88,26.56,25.88,25.88,1012.0,78.0,1012.0,1009.0,4.12,20.0,4.517028376466673,75.0,803.0,Clouds,broken clouds,Batac City,1.0,8159.0,2.3390538143110584
13104,10000.0,121.05,13.75,26.17,26.17,26.17,26.17,1012.0,85.0,1012.0,1011.0,3.04,84.0,3.92,92.0,804.0,Clouds,overcast clouds,Batangas City,2.0,2011004.0,2.3390538143110584
13105,10000.0,122.8011,9.3636,25.3,26.31,25.3,25.3,1010.0,93.0,1010.0,1009.0,1.73,43.0,1.72,93.0,804.0,Clouds,overcast clouds,Bayawan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13106,10000.0,123.7135,13.4083,24.99,26.0,24.99,24.99,1012.0,94.0,1012.0,1011.0,1.28,33.0,1.82,100.0,804.0,Clouds,overcast clouds,Baybay,1.4955972752948994,1015018.9393586975,2.3390538143110584
13107,10000.0,125.7675,8.7561,24.91,26.04,24.91,24.91,1012.0,99.0,1012.0,1003.0,1.26,61.0,1.12,17.0,801.0,Clouds,few clouds,Bayugan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13108,10000.0,125.0336,11.0725,25.56,26.57,25.56,25.56,1010.0,92.0,1010.0,1009.0,0.39,306.0,0.42,64.0,803.0,Clouds,broken clouds,Bislig,1.4955972752948994,1015018.9393586975,2.3390538143110584
13109,10000.0,121.0807,14.3427,27.85,31.58,27.79,28.42,1012.0,79.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Biñan,2.0,2084056.0,2.3390538143110584
13110,10000.0,124.0055,11.0517,27.39,31.36,27.39,27.39,1010.0,86.0,1010.0,1009.0,5.47,34.0,6.02,100.0,804.0,Clouds,overcast clouds,Bogo,1.4955972752948994,1015018.9393586975,2.3390538143110584
13111,10000.0,125.4319,11.6081,24.67,25.78,24.67,24.67,1011.0,99.0,1011.0,1010.0,0.32,18.0,0.42,78.0,803.0,Clouds,broken clouds,Borongan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13112,10000.0,125.5436,8.9492,25.15,26.18,25.15,25.15,1010.0,94.0,1010.0,1009.0,1.71,140.0,2.32,7.0,800.0,Clear,clear sky,Butuan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13113,10000.0,125.5344,9.1236,25.53,26.57,25.53,25.53,1010.0,93.0,1010.0,1009.0,1.51,125.0,1.88,8.0,800.0,Clear,clear sky,Cabadbaran,1.4955972752948994,1015018.9393586975,2.3390538143110584
13114,10000.0,120.9667,15.4833,23.82,24.35,23.82,23.82,1012.0,80.0,1012.0,1008.0,1.94,80.0,2.43,22.0,801.0,Clouds,few clouds,Cabanatuan City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13115,10000.0,121.1262,14.2726,27.79,31.87,27.73,28.36,1012.0,82.0,1012.0,1010.0,3.44,107.0,6.38,37.0,802.0,Clouds,scattered clouds,Cabuyao,2.0,2084056.0,2.3390538143110584
13116,10000.0,123.2856,10.9506,26.89,30.33,26.89,26.89,1010.0,89.0,1010.0,1010.0,3.47,20.0,4.96,100.0,804.0,Clouds,overcast clouds,Cadiz,1.4955972752948994,1015018.9393586975,2.3390538143110584
13117,10000.0,124.6472,8.4822,26.11,26.11,26.11,26.11,1010.0,90.0,1010.0,1009.0,1.34,176.0,1.49,41.0,802.0,Clouds,scattered clouds,Cagayan de Oro,1.4955972752948994,1015018.9393586975,2.3390538143110584
13118,10000.0,120.8133,13.9324,25.04,25.69,25.04,25.04,1012.0,80.0,1012.0,1009.0,3.18,87.0,6.48,78.0,803.0,Clouds,broken clouds,Calaca,1.4955972752948994,1015018.9393586975,2.3390538143110584
13119,10000.0,121.1653,14.2117,27.74,32.17,27.73,27.97,1012.0,85.0,1012.0,1010.0,3.42,111.0,7.42,26.0,802.0,Clouds,scattered clouds,Calamba,2.0,2084056.0,2.3390538143110584
13120,10000.0,121.1803,13.4117,26.17,26.17,26.17,26.17,1012.0,81.0,1012.0,1011.0,3.67,78.0,6.19,99.0,804.0,Clouds,overcast clouds,Calapan,2.0,2011004.0,2.3390538143110584
13121,10000.0,124.6,12.0667,25.53,26.59,25.53,25.53,1010.0,94.0,1010.0,1010.0,2.47,37.0,4.12,75.0,803.0,Clouds,broken clouds,Calbayog City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13122,10000.0,120.9667,14.65,28.19,31.63,27.23,28.43,1012.0,74.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Caloocan City,2.0,2008256.0,2.3390538143110584
13123,10000.0,120.4517,17.1947,24.37,25.03,24.37,24.37,1012.0,83.0,1012.0,1011.0,1.54,107.0,1.41,99.0,804.0,Clouds,overcast clouds,Candon,1.4955972752948994,1015018.9393586975,2.3390538143110584
13124,10000.0,123.1964,10.3864,22.06,22.7,22.06,22.06,1011.0,91.0,1011.0,949.0,1.6,27.0,2.21,90.0,804.0,Clouds,overcast clouds,Canlaon,1.4955972752948994,1015018.9393586975,2.3390538143110584
13125,10000.0,123.6402,10.1061,28.98,35.98,28.98,28.98,1010.0,87.0,1010.0,1009.0,2.11,14.0,2.72,70.0,803.0,Clouds,broken clouds,Carcar,1.0,8187.0,2.3390538143110584
13126,10000.0,121.0576,14.3132,27.34,30.51,27.1,28.3,1012.0,80.0,1011.5388596412956,1003.3290800392612,1.34,98.0,1.34,28.0,802.0,Clouds,scattered clouds,Carmona,2.0,2084056.0,2.3390538143110584
13127,10000.0,124.8861,11.7753,25.52,26.53,25.52,25.52,1010.0,92.0,1010.0,1006.0,1.79,57.0,1.88,87.0,804.0,Clouds,overcast clouds,Catbalogan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13128,10000.0,121.7725,16.9347,23.57,24.31,23.57,23.57,1013.0,89.0,1013.0,1006.0,2.0,358.0,4.08,81.0,803.0,Clouds,broken clouds,Cauayan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13129,10000.0,120.9169,14.4825,27.73,31.16,27.25,28.45,1011.0,78.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Cavite City,1.0,8160.0,2.3390538143110584
13130,10000.0,123.8907,10.3167,28.81,34.01,27.54,28.81,1010.0,79.0,1011.5388596412956,1003.3290800392612,4.12,10.0,4.517028376466673,40.0,802.0,Clouds,scattered clouds,Cebu City,1.0,8187.0,2.3390538143110584
13131,10000.0,121.1,14.6333,27.98,31.31,27.19,28.38,1011.0,75.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,City of Marikina,2.0,2008256.0,2.3390538143110584
13132,10000.0,123.5833,12.3333,25.64,26.66,25.64,25.64,1011.0,92.0,1011.0,1007.0,2.85,26.0,5.05,97.0,804.0,Clouds,overcast clouds,City of Masbate,1.4955972752948994,1015018.9393586975,2.3390538143110584
13133,10000.0,122.65,11.15,24.79,25.78,24.79,24.79,1011.0,94.0,1011.0,1005.0,2.07,342.0,2.86,100.0,804.0,Clouds,overcast clouds,City of Passi,2.0,2073369.0,2.3390538143110584
13134,10000.0,123.9833,12.9833,25.97,25.97,25.97,25.97,1011.0,91.0,1011.0,1005.0,2.09,9.0,3.26,98.0,804.0,Clouds,overcast clouds,City of Sorsogon,1.4955972752948994,1015018.9393586975,2.3390538143110584
13135,10000.0,124.2464,7.2236,25.77,26.78,25.77,25.77,1009.0,91.0,1009.0,1009.0,0.64,140.0,0.92,26.0,802.0,Clouds,scattered clouds,Cotabato,1.4955972752948994,1015018.9393586975,2.3390538143110584
13136,10000.0,121.5047,17.7061,22.9,23.67,22.9,22.9,1013.0,93.0,1013.0,1009.0,2.1,307.0,2.52,100.0,804.0,Clouds,overcast clouds,Dagupan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13137,10000.0,124.0272,10.5208,27.76,32.68,27.76,29.03,1010.0,88.0,1010.0,1010.0,1.79,358.0,1.79,100.0,804.0,Clouds,overcast clouds,Danao,2.0,2089763.0,2.3390538143110584
13138,10000.0,123.9469,10.2706,29.03,34.61,27.76,29.03,1010.0,79.0,1011.5388596412956,1003.3290800392612,4.12,10.0,4.517028376466673,40.0,802.0,Clouds,scattered clouds,Dapitan,1.0,8187.0,2.3390538143110584
13139,10000.0,120.9367,14.3294,27.01,29.95,26.73,27.93,1012.0,82.0,1012.0,1002.0,4.0,105.0,7.17,26.0,802.0,Clouds,scattered clouds,Dasmariñas,2.0,2084056.0,2.3390538143110584
13140,10000.0,125.6128,7.0731,29.05,35.79,29.05,29.05,1010.0,84.0,1011.5388596412956,1003.3290800392612,1.03,220.0,4.517028376466673,75.0,803.0,Clouds,broken clouds,Davao,1.0,8154.0,2.3390538143110584
13141,10000.0,125.3572,6.7497,26.52,26.52,26.52,26.52,1010.0,87.0,1010.0,1008.0,1.61,115.0,2.31,32.0,802.0,Clouds,scattered clouds,Digos,1.4955972752948994,1015018.9393586975,2.3390538143110584
13142,10000.0,123.3414,8.5894,26.26,26.26,26.26,26.26,1010.0,89.0,1010.0,1009.0,2.37,85.0,3.13,80.0,803.0,Clouds,broken clouds,Dipolog,1.4955972752948994,1015018.9393586975,2.3390538143110584
13143,10000.0,123.3081,9.3103,27.99,33.54,27.99,27.99,1010.0,89.0,1011.5388596412956,1003.3290800392612,3.09,320.0,4.517028376466673,40.0,802.0,Clouds,scattered clouds,Dumaguete,1.0,8185.0,2.3390538143110584
13144,10000.0,124.5225,8.5631,26.54,26.54,26.54,26.54,1010.0,87.0,1010.0,1009.0,0.48,137.0,1.58,7.0,800.0,Clear,clear sky,El Salvador,1.4955972752948994,1015018.9393586975,2.3390538143110584
13145,10000.0,123.4992,10.8403,26.71,29.75,26.71,26.71,1010.0,88.0,1010.0,1007.0,2.37,7.0,3.89,100.0,804.0,Clouds,overcast clouds,Escalante,1.4955972752948994,1015018.9393586975,2.3390538143110584
13146,10000.0,120.9464,15.3072,27.74,31.6,27.74,27.74,1012.0,81.0,1012.0,1009.0,1.78,76.0,2.52,13.0,801.0,Clouds,few clouds,Gapan,1.0,8152.0,2.3390538143110584
13147,10000.0,125.1717,6.1128,26.55,26.55,26.55,26.55,1010.0,84.0,1010.0,1008.0,2.24,23.0,3.26,6.0,800.0,Clear,clear sky,General Santos,1.4955972752948994,1015018.9393586975,2.3390538143110584
13148,10000.0,120.8817,14.3869,27.47,30.81,27.14,28.34,1011.0,80.0,1011.0,1009.0,4.67,103.0,6.98,31.0,802.0,Clouds,scattered clouds,General Trias,2.0,2084056.0,2.3390538143110584
13149,10000.0,125.1167,8.8333,25.94,27.04,25.94,25.94,1011.0,94.0,1011.0,1011.0,1.31,150.0,1.8,27.0,802.0,Clouds,scattered clouds,Gingoog City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13150,10000.0,122.8706,10.0989,26.09,26.09,26.09,26.09,1010.0,89.0,1010.0,1009.0,1.98,80.0,2.63,56.0,803.0,Clouds,broken clouds,Himamaylan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13151,10000.0,121.8892,17.1485,23.57,24.31,23.57,23.57,1013.0,89.0,1013.0,1008.0,1.53,14.0,3.39,80.0,803.0,Clouds,broken clouds,Ilagan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13152,10000.0,124.4,8.25,23.49,24.38,23.49,23.49,1011.0,95.0,1011.0,977.0,1.11,155.0,1.06,10.0,800.0,Clear,clear sky,Iligan City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13153,10000.0,122.55,10.75,25.49,26.47,25.49,25.49,1010.0,91.0,1010.0,1009.0,4.09,17.0,8.12,100.0,804.0,Clouds,overcast clouds,Iloilo City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13154,10000.0,120.9367,14.4297,27.57,30.8,27.21,28.4,1011.0,78.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Imus,2.0,2005706.0,2.3390538143110584
13155,10000.0,123.4167,13.4167,24.66,25.64,24.66,24.66,1011.0,94.0,1011.0,1009.0,1.37,24.0,2.05,100.0,804.0,Clouds,overcast clouds,Iriga City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13156,10000.0,122.9888,10.2048,25.3,26.24,25.3,25.3,1010.0,90.0,1010.0,1007.0,2.46,96.0,2.73,79.0,803.0,Clouds,broken clouds,Isabela,1.4955972752948994,1015018.9393586975,2.3390538143110584
13157,10000.0,122.8122,9.9889,26.01,26.01,26.01,26.01,1010.0,90.0,1010.0,1009.0,1.3,114.0,1.66,38.0,802.0,Clouds,scattered clouds,Kabankalan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13158,10000.0,125.0894,7.0083,24.0,24.83,24.0,24.0,1011.0,91.0,1011.0,980.0,1.51,101.0,1.6,1.0,800.0,Clear,clear sky,Kidapawan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13159,10000.0,124.8469,6.5031,24.76,25.72,24.76,24.76,1010.0,93.0,1010.0,1004.0,1.06,120.0,1.5,4.0,800.0,Clear,clear sky,Koronadal,1.4955972752948994,1015018.9393586975,2.3390538143110584
13160,10000.0,122.9208,10.4233,25.98,25.98,25.98,25.98,1010.0,87.0,1010.0,1007.0,3.22,52.0,4.14,90.0,804.0,Clouds,overcast clouds,La Carlota,1.4955972752948994,1015018.9393586975,2.3390538143110584
13161,10000.0,125.7022,6.0872,27.61,31.28,27.61,27.61,1010.0,81.0,1010.0,1009.0,0.82,53.0,2.53,21.0,801.0,Clouds,few clouds,Lamitan,1.4955972752948994,1015018.9393586975,2.3390538143110584
13162,10000.0,120.5936,18.1989,25.95,25.95,25.95,25.95,1012.0,78.0,1012.0,1011.0,4.12,20.0,4.517028376466673,75.0,803.0,Clouds,broken clouds,Laoag,1.0,8159.0,2.3390538143110584
13163,10000.0,123.9494,10.3103,29.02,34.58,27.75,29.02,1010.0,79.0,1011.5388596412956,1003.3290800392612,4.12,10.0,4.517028376466673,40.0,802.0,Clouds,scattered clouds,Lapu-Lapu City,1.0,8187.0,2.3390538143110584
13164,10000.0,120.9828,14.4506,27.55,30.75,27.17,28.36,1012.0,78.0,1011.5388596412956,1003.3290800392612,2.68,118.0,2.68,20.0,801.0,Clouds,few clouds,Las Piñas,2.0,2005706.0,2.3390538143110584
13165,10000.0,123.7333,13.1333,25.34,26.33,25.34,25.34,1011.0,92.0,1011.0,1008.0,1.98,360.0,4.02,83.0,803.0,Clouds,broken clouds,Legazpi City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13166,10000.0,123.5325,13.2403,24.38,25.35,24.38,24.38,1011.0,95.0,1011.0,1006.0,1.06,15.0,1.45,100.0,804.0,Clouds,overcast clouds,Ligao,1.4955972752948994,1015018.9393586975,2.3390538143110584
13167,10000.0,121.1667,13.95,24.14,24.99,24.14,24.14,1012.0,91.0,1012.0,975.0,1.5,49.0,3.35,70.0,803.0,Clouds,broken clouds,Lipa City,2.0,2011004.0,2.3390538143110584
13168,10000.0,122.5967,10.8794,25.35,26.32,25.35,25.35,1010.0,91.0,1010.0,1008.0,3.49,6.0,6.47,100.0,804.0,Clouds,overcast clouds,Lucena,1.4955972752948994,1015018.9393586975,2.3390538143110584
13169,10000.0,122.4347,10.8925,24.63,25.55,24.63,24.63,1011.0,92.0,1011.0,1001.0,3.08,9.0,6.79,100.0,804.0,Clouds,overcast clouds,Maasin,1.4955972752948994,1015018.9393586975,2.3390538143110584
13170,10000.0,120.5736,15.2216,26.21,26.21,26.21,26.21,1015.0,78.0,1011.5388596412956,1003.3290800392612,1.03,220.0,4.517028376466673,40.0,802.0,Clouds,scattered clouds,Mabalacat City,1.0,8152.0,2.3390538143110584
13171,10000.0,121.0327,14.5503,27.68,30.79,27.11,28.3,1012.0,76.0,1011.5388596412956,1003.3290800392612,2.68,118.0,2.68,20.0,801.0,Clouds,few clouds,Makati City,1.0,8160.0,2.3390538143110584
13172,10000.0,119.9379,15.6361,25.38,26.04,25.38,25.38,1012.0,79.0,1012.0,1011.0,2.66,44.0,3.25,45.0,802.0,Clouds,scattered clouds,Malabon,1.4955972752948994,1015018.9393586975,2.3390538143110584
13173,10000.0,125.0833,8.15,20.56,21.2,20.56,20.56,1012.0,97.0,1012.0,921.0,0.3,41.0,1.14,14.0,801.0,Clouds,few clouds,Malaybalay,1.4955972752948994,1015018.9393586975,2.3390538143110584
13174,10000.0,120.8117,14.8419,28.39,31.91,26.85,28.41,1012.0,73.0,1012.0,1011.0,2.36,60.0,3.25,34.0,802.0,Clouds,scattered clouds,Malolos,2.0,2008256.0,2.3390538143110584
13175,10000.0,121.0409,14.5832,27.8,31.05,27.12,28.31,1012.0,76.0,1011.5388596412956,1003.3290800392612,2.68,118.0,2.68,20.0,801.0,Clouds,few clouds,Mandaluyong City,1.0,8160.0,2.3390538143110584
13176,10000.0,123.9333,10.3333,27.98,32.52,27.72,27.98,1011.0,83.0,1011.5388596412956,1003.3290800392612,3.09,360.0,4.517028376466673,40.0,802.0,Clouds,scattered clouds,Mandaue City,1.0,8187.0,2.3390538143110584
13177,10000.0,120.9822,14.6042,28.12,31.62,27.77,28.4,1012.0,75.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Manila,2.0,2008256.0,2.3390538143110584
13178,5780.0,124.2928,7.9986,21.49,22.23,21.49,21.49,1012.0,97.0,1012.0,932.0,0.76,28.0,1.11,38.0,500.0,Rain,light rain,Marawi,1.4955972752948994,1015018.9393586975,0.12
13179,10000.0,125.4708,9.7339,26.62,26.62,26.62,26.62,1010.0,88.0,1010.0,1002.0,2.62,86.0,3.68,22.0,801.0,Clouds,few clouds,Mati,1.4955972752948994,1015018.9393586975,2.3390538143110584
13180,10000.0,120.9608,14.7369,28.21,31.22,27.23,28.42,1013.0,71.0,1011.5388596412956,1003.3290800392612,2.63,75.0,3.61,16.0,801.0,Clouds,few clouds,Meycauayan,2.0,2008256.0,2.3390538143110584
13181,10000.0,120.9031,15.7161,23.8,24.35,23.8,23.8,1012.0,81.0,1012.0,1004.0,0.89,81.0,1.54,16.0,801.0,Clouds,few clouds,Muñoz,1.4955972752948994,1015018.9393586975,2.3390538143110584
13182,10000.0,123.1814,13.6192,25.33,26.27,25.33,25.33,1011.0,90.0,1011.0,1011.0,2.9,15.0,5.86,96.0,804.0,Clouds,overcast clouds,Naga,1.4955972752948994,1015018.9393586975,2.3390538143110584
13183,10000.0,120.95,14.6667,28.2,31.65,27.23,28.43,1012.0,74.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Navotas,2.0,2008256.0,2.3390538143110584
13184,10000.0,120.2828,14.8292,26.03,26.03,26.03,26.84,1012.0,78.0,1011.5388596412956,1003.3290800392612,3.09,60.0,4.517028376466673,40.0,802.0,Clouds,scattered clouds,Olongapo,1.0,8151.0,2.3390538143110584
13185,10000.0,124.6075,11.0064,25.7,26.7,25.7,25.7,1010.0,91.0,1010.0,1009.0,1.28,49.0,1.29,99.0,804.0,Clouds,overcast clouds,Ormoc,1.4955972752948994,1015018.9393586975,2.3390538143110584
13186,10000.0,123.8044,8.4858,25.83,26.84,25.83,25.83,1010.0,91.0,1010.0,1009.0,0.73,345.0,1.31,80.0,803.0,Clouds,broken clouds,Oroquieta,1.4955972752948994,1015018.9393586975,2.3390538143110584
13187,10000.0,123.8333,8.15,25.33,26.37,25.33,25.33,1011.0,94.0,1011.0,1010.0,1.08,17.0,1.87,35.0,502.0,Rain,heavy intensity rain,Ozamiz City,1.4955972752948994,1015018.9393586975,5.01
13188,10000.0,123.437,7.8257,26.04,26.04,26.04,26.04,1010.0,89.0,1010.0,1006.0,1.34,25.0,1.63,90.0,500.0,Rain,light rain,Pagadian,1.4955972752948994,1015018.9393586975,0.63
13189,10000.0,121.0833,15.55,23.6,24.21,23.6,23.6,1012.0,84.0,1012.0,1006.0,2.04,83.0,2.71,17.0,801.0,Clouds,few clouds,Palayan City,1.4955972752948994,1015018.9393586975,2.3390538143110584
13190,10000.0,125.6842,7.3081,27.06,30.69,27.06,27.06,1010.0,88.0,1010.0,1009.0,0.94,288.0,1.22,23.0,801.0,Clouds,few clouds,Panabo,1.0,8154.0,2.3390538143110584
13191,10000.0,121.0175,14.4816,27.57,30.8,27.14,28.34,1012.0,78.0,1011.5388596412956,1003.3290800392612,2.68,118.0,2.68,20.0,801.0,Clouds,few clouds,Paranaque City,2.0,2005706.0,2.3390538143110584
13192,10000.0,121.065,14.587,27.72,30.88,27.05,28.25,1011.0,76.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Pasig,1.0,8160.0,2.3390538143110584
13193,9000.0,118.7333,9.7333,26.04,26.04,26.04,26.04,1010.0,94.0,1011.5388596412956,1003.3290800392612,5.14,360.0,4.517028376466673,100.0,200.0,Thunderstorm,thunderstorm with light rain,Puerto Princesa City,1.0,8186.0,17.28
13194,10000.0,121.0333,14.6333,27.98,31.31,27.6,28.23,1012.0,75.0,1011.5388596412956,1003.3290800392612,2.06,120.0,4.517028376466673,20.0,801.0,Clouds,few clouds,Quezon City,2.0,2008256.0,2.3390538143110584
